(Intercept),n_farm_inputs,p_dev_inputs,Precip8110Ws,Tmean8110Ws,BFIWs,MAXDEPTH,lakemorpho_fetch,UNIQUE_ID,fitted,de,.xcoord,.ycoord
4.53560843,0.289883349,7.38E-04,-0.165119011,0.157663084,-0.25724224,-0.02966447,0.048415324,NLA_IA-10021,4.58028232,0.41147503,109192.4165,2240873.232
4.53560843,0.094525987,4.93E-05,-0.117101953,0.256068556,-0.157584349,-0.054384862,0.030342218,NLA_KS-10041,4.587523372,-0.109384352,-331841.248,1601167.032
4.53560843,0.026010048,0.00127114,-0.2609803,0.367503388,-0.130363009,-0.122613144,0.433562605,NLA_TX-10035,4.849999157,-0.058044966,176549.5615,894833.6156
4.53560843,0.033791513,4.40E-04,-0.192244529,0.271755732,-0.110814822,-0.019776314,0.014691746,NLA_KS-10059,4.533451401,0.002694403,-74410.69291,1595271.108
4.53560843,0.001019137,1.26E-04,-0.117490687,0.250626469,-0.231373401,-0.237315763,0.030207461,NLA_AZ-10016,4.231407171,-0.041355353,-1424971.998,1283503.054
4.53560843,0.018329663,2.52E-04,-0.212980222,0.274656665,-0.084829822,-0.047463153,0.019940417,NLA_KS-10009,4.503514109,-0.112311927,-16281.34691,1576976.724
4.53560843,0.073864769,0,-0.229886105,0.251998132,-0.095440966,-0.02966447,0.003086932,NLA_MO-10053,4.509566721,0.275423156,183491.3171,1713564.803
4.53560843,0,0,-0.091057312,0.108701195,-0.349950209,-0.016809867,0.011074134,NLA_NV-10097,4.197566372,-0.037134506,-1616428.288,2252103.297
4.53560843,0,1.50E-05,-0.065594891,0.116724194,-0.341851686,-0.009888157,0.005000187,NLA_NV-10134,4.240013098,-0.249809498,-1643189.115,2193772.98
4.53560843,0,2.23E-04,-0.180550705,0.360524804,-0.11665007,-0.042519074,0.009967806,NLA_TX-10123,4.56660389,-0.2361856,-160319.1466,980870.6186
4.53560843,0.00134048,7.45E-04,-0.306414787,0.374823639,-0.179875494,-0.03658618,0.076316104,NLA_LA-10068,4.46595719,-0.199411167,310058.9893,928376.2117
4.53560843,0,1.11E-04,-0.161351054,0.085720833,-0.323000295,-0.059328941,0.012381627,NLA_WI-10002,4.090141179,0.133310064,498706.49,2589160.225
4.53560843,0.075004127,1.46E-04,-0.08742786,0.138333795,-0.150801409,-0.041530258,0.011229778,NLA_SD-10142,4.480562397,0.163310165,-500474.9273,2514695.237
4.53560843,0.05844825,2.48E-04,-0.074867096,0.092094537,-0.140510345,-0.009888157,0.015291244,NLA_ND-10126,4.476424785,-0.055798229,-571037.9473,2864452.102
4.53560843,0.003441032,8.65E-04,-0.071897114,0.330410248,-0.163472016,-0.06625065,0.042207778,NLA_CA-10092,4.610912672,-0.303995698,-2119782.407,1866597.755
4.53560843,0.001558793,5.31E-04,-0.310037778,0.372992717,-0.19389286,-0.014832235,0.050488364,NLA_LA-10047,4.442416309,-0.219695242,309401.3237,920987.0587
4.53560843,0.084804109,0,-0.304502387,0.375633974,-0.169672829,-0.053396047,0.011048218,NLA_LA-10126,4.479523469,-0.17205038,313634.245,940795.7127
4.53560843,0.047180868,7.54E-05,-0.101763773,0.103257794,-0.149046418,-0.014832235,0.014653392,NLA_ND-10002,4.435133486,0.382764583,-270218.9813,2602522.272
4.53560843,0.018853202,5.07E-04,-0.20533993,0.283350767,-0.080816926,-0.033619733,0.08363321,NLA_OK-10100,4.602175984,0.106959561,-9087.257092,1543037.974
4.53560843,0.049902616,6.81E-04,-0.239344031,0.340628035,-0.071849634,-0.103825646,0.128001692,NLA_TX-10144,4.639802118,0.083329669,33808.45254,1196444.484
4.53560843,0.03131096,3.66E-05,-0.082636857,0.07648605,-0.127254621,-0.014832235,0.008024977,NLA_ND-10066,4.426743271,0.034066308,-515909.5046,2879489.406
4.53560843,0.169593624,8.66E-05,-0.158017899,0.246181074,-0.132132437,-0.012854604,0.005837557,NLA_KS-10021,4.654302391,-0.37359782,-117422.9607,1812980.566
4.53560843,4.25E-04,5.01E-04,-0.151378267,0.2631134,-0.347724347,-0.136456564,0.103564584,NLA_CA-10056,4.267652919,0.013508834,-2024714.223,1693248.02
4.53560843,0.24314959,4.31E-04,-0.152551783,0.143963977,-0.305284589,-0.014832235,0.023957786,NLA_IA-10044,4.474442116,0.242569809,64914.23455,2276631.981
4.53560843,0.096085727,0.001627796,-0.307752626,0.395536267,-0.122456871,-0.026698023,0.012880016,NLA_LA-10059,4.584830716,-0.511514606,340781.031,835371.3928
4.53560843,0.005504881,3.00E-04,-0.322426621,0.380723329,-0.174240015,-0.028675655,0.043847934,NLA_LA-10117,4.440642103,-0.454663783,335556.012,868002.2749
4.53560843,3.19E-04,1.41E-04,-0.152541988,0.070784274,-0.259783252,-0.054384862,0.01409877,NLA_MN-10074,4.154240928,0.297839468,305138.5168,2681781.995
4.53560843,0.003991151,1.27E-05,-0.060801528,0.121137166,-0.105699203,-0.071194729,0.155686912,NLA_MT-10013,4.578740851,-0.094799316,-860270.2996,2885073.19
4.53560843,0.009833049,2.62E-04,-0.136763622,0.099810059,-0.345282561,-0.133490116,0.036399943,NLA_UT-10044,4.066376869,-0.17947788,-1280873.22,2096598.906
4.53560843,0.130951728,5.07E-04,-0.231292053,0.351702062,-0.053336868,-0.02966447,0.011421634,NLA_TX-10097,4.715897355,0.245276389,24309.72978,1110818.727
4.53560843,0.001443801,1.72E-04,-0.232153407,0.22580278,-0.190392767,-0.158210508,0.008913531,NLA_OR-10020,4.191183397,-0.330670684,-2168725.872,2578027.411
4.53560843,0.009511632,6.32E-04,-0.206070563,0.290791647,-0.06710806,-0.054384862,0.015096877,NLA_OK-10091,4.524077047,0.078656146,-4205.31389,1530925.508
4.53560843,0.008922754,0.001481665,-0.211064742,0.302046209,-0.057884474,-0.12360196,0.11832976,NLA_OK-10012,4.573837643,0.030775633,-23666.4202,1481754.941
4.53560843,0.001142159,0.001363608,-0.26221209,0.128018531,-0.314595244,-0.054384862,0.011088241,NLA_NH-10013,4.046028773,-0.345801743,1972445.615,2576068.186
4.53560843,0,1.36E-04,-0.156151973,0.081463057,-0.339345657,-0.035597364,0.019905525,NLA_MI-10003,4.106017826,0.042788919,560762.2229,2620597.758
4.53560843,0,0,-0.087537084,0.149443249,-0.249206967,-0.014832235,0.002968994,NLA_SD-10146,4.336444386,0.104944935,-552022.3608,2451702.046
4.53560843,0,0,-0.079578353,0.132471355,-0.097394436,-0.015821051,0.002491785,NLA_SD-10098,4.47777773,0.37081656,-598218.9536,2566766.519
4.53560843,0.001747231,0,-0.077719027,0.132881294,-0.13727286,-0.013843419,0.016661354,NLA_SD-10114,4.458063002,0.306908598,-593415.7698,2536717.595
4.53560843,0.007788999,2.44E-04,-0.142732007,0.091663324,-0.365178722,-0.227427606,0.026623913,NLA_MN-10053,3.926589859,-0.060642798,106694.3662,2676631.167
4.53560843,0.002571273,0.006162371,-0.250040315,0.171454367,-0.266817156,-0.014832235,0.009434596,NLA_CT-10020,4.193541331,-0.20297584,1938079.661,2346163.747
4.53560843,0,3.79E-04,-0.256488524,0.147269281,-0.233300139,-0.148322352,0.024723716,NLA_NH-10003,4.069869083,-0.285635021,1923618.157,2469252.17
4.53560843,0.005921841,0.009411952,-0.272333365,0.168351605,-0.20678876,-0.057351309,0.020347033,NLA_WV-10013,4.203167427,-0.196146192,1399647.234,1949341.608
4.53560843,0.022406314,1.69E-04,-0.088709222,0.07924254,-0.127254621,-0.011865788,0.033870269,NLA_ND-10095,4.443467323,0.140461526,-459233.1813,2831733.527
4.53560843,0.040750372,0.002363258,-0.176616341,0.160036706,-0.245490124,-0.415302585,0.203049151,NLA_NY-10014,4.104398866,-0.090010087,1529648.921,2318943.434
4.53560843,0.00183039,9.28E-04,-0.209388271,0.292165601,-0.063627311,-0.044496705,0.031082917,NLA_OK-10029,4.544103137,0.13038277,-37094.26794,1517835.499
4.53560843,0.008930337,1.39E-05,-0.064060332,0.101488493,-0.104772496,-0.019776314,0.033128286,NLA_MT-10118,4.490560319,-0.057470309,-889713.3766,2926298.844
4.53560843,0.040204513,4.75E-04,-0.092695051,0.104305985,-0.121952345,-0.024720392,0.02959446,NLA_ND-10091,4.470820561,0.399187475,-334516.9739,2705841.079
4.53560843,0.006540346,9.80E-05,-0.195518857,0.207743913,-0.208782535,-0.045485521,0.010300991,NLA_WV-10026,4.310504792,0.03782686,1482132.92,1925977.063
4.53560843,0.008677197,0.001349113,-0.253409641,0.138577082,-0.254509243,-0.034509667,0.00312343,NLA_NH-10023,4.144906701,-0.239832001,1937781.047,2440208.607
4.53560843,0.083361637,0.001846185,-0.167597079,0.126096464,-0.290573189,-0.024720392,0.026146372,NLA_MN-10123,4.290168428,0.3615326,207546.183,2501367.62
4.53560843,0.05656072,6.41E-05,-0.104442045,0.105890689,-0.153766001,-0.022742761,0.022950709,NLA_ND-10113,4.440123811,0.343074175,-253028.3111,2605605.002
4.53560843,0.009472248,9.71E-04,-0.275948118,0.348144723,-0.15055338,-0.02966447,0.138828763,NLA_LA-10023,4.576859313,-0.177417965,241396.0676,1032445.701
4.53560843,6.11E-04,1.42E-07,-0.047139514,0.18782267,-0.313369843,-0.014832235,0.013075269,NLA_NV-10007,4.361775618,-0.199223607,-1642717.28,1873238.2
4.53560843,0.001934136,1.01E-05,-0.07570627,0.178934339,-0.296847801,-0.014832235,0.013810745,NLA_NV-10064,4.342911416,0.096182765,-1581102.017,1804961.342
4.53560843,0,0,-0.145154219,0.063765042,-0.288034371,-0.02966447,0.091960362,NLA_MN-10090,4.228480773,0.195121018,249880.1008,2826139.125
4.53560843,0.138908799,7.13E-04,-0.198227503,0.248514906,-0.106045518,-0.02966447,0.002619218,NLA_KS-10045,4.592426653,-0.248727709,81683.95253,1814419.459
4.53560843,0.039196631,0.005249238,-0.269653515,0.360306943,-0.098287943,-0.005932894,0.005070056,NLA_LA-10119,4.571556946,-0.012159027,208893.7693,1033432.067
4.53560843,0.090762873,0.005374593,-0.28280468,0.350908836,-0.174764218,-0.024720392,0.00729629,NLA_LA-10120,4.507661732,-0.183503583,255888.9248,1060204.407
4.53560843,0.00118573,0,-0.079691026,0.131816214,-0.402972968,-0.058340125,0.008482008,NLA_UT-10106,4.136088264,0.063635524,-1474965.702,2217325.108
4.53560843,0.046921501,0.0270576,-0.206845644,0.358627922,-0.074180944,-0.004944078,0.012401338,NLA_TX-10054,4.694646125,0.294088565,-42169.00783,1097193.185
4.53560843,0,1.01E-04,-0.158631754,0.084761637,-0.371159312,-0.262036155,0.055946399,NLA_MI-10004,3.884589902,0.024926616,559665.2359,2587141.967
4.53560843,0,0,-0.072512962,0.145067391,-0.249206967,-0.031642102,0.003149209,NLA_MT-10138,4.330463,0.21807036,-936271.5359,2813205.764
4.53560843,0,0.013080392,-0.196410477,0.380765169,-0.073393972,-0.097892752,0.013534015,NLA_TX-10139,4.575290805,0.064344734,-82490.26911,1086594.833
4.53560843,0.019214982,0.004038818,-0.246126341,0.255492047,-0.138249194,-0.069217097,0.025370322,NLA_MO-10010,4.386131967,-0.049480769,472972.943,1637017.199
4.53560843,0,0.024390471,-0.228886804,0.251128704,-0.153766001,-0.059328941,0.001700199,NLA_MO-10051,4.370846059,-0.113328428,467326.8121,1666052.144
4.53560843,0.082531561,0.033266795,-0.079907546,0.202888607,-0.291625174,-0.044496705,0.006487484,NLA_CO-10063,4.444753452,-0.039736632,-758944.5437,1915108.35
4.53560843,0.111745448,0.00110372,-0.288870203,0.354747361,-0.153766001,-0.019776314,0.015108484,NLA_LA-10033,4.555900924,0.178487512,400148.857,1080182.45
4.53560843,0.151438156,3.70E-04,-0.298257957,0.368615281,-0.137859173,-0.010876972,0.030112542,NLA_LA-10074,4.639149874,0.157675158,449120.8372,994033.1646
4.53560843,0.061472007,0.001188338,-0.261178343,0.345564494,-0.126248189,-0.019776314,0.006950328,NLA_TX-10174,4.543580751,-0.103396793,172969.0787,1162628.519
4.53560843,0.189573067,0.001617673,-0.1808537,0.192199462,-0.220485098,-0.039552627,0.014194101,NLA_IA-10040,4.492301308,-0.156242797,172354.3296,2053431.238
4.53560843,0.107198172,0.001297241,-0.095789185,0.114020001,-0.106045518,-0.093937489,0.0028611,NLA_ND-10055,4.465212753,0.307906967,-354886.4143,2657089.808
4.53560843,0,0.03779402,-0.047940507,0.216194773,-0.341047488,-0.034608549,0.006522151,NLA_NV-10109,4.372522831,-0.359185186,-2004016.081,2087677.425
4.53560843,0.084510258,0.011445199,-0.182035448,0.158073405,-0.309461831,-0.004944078,0.019613476,NLA_WI-10075,4.31280941,0.505735675,543606.2318,2241703.85
4.53560843,0.020480038,0.049483519,-0.229492282,0.251881755,-0.280897666,-0.009888157,0.008727345,NLA_MD-10014,4.345902982,0.247183421,1626846.443,1963577.592
4.53560843,0.099244797,1.27E-04,-0.226243763,0.272781202,-0.317957577,-0.018787498,0.006268672,NLA_DE-10018,4.351040929,0.237733497,1744984.577,1913326.132
4.53560843,0.331702023,0,-0.231439629,0.271916703,-0.127254621,-0.009888157,0.00396257,NLA_KS-10061,4.774607319,-0.209468393,80822.02854,1606268.516
4.53560843,0.035092542,3.25E-04,-0.194956602,0.204041586,-0.0744028,-0.074161176,0.015259043,NLA_IA-10042,4.446806197,-0.228108341,187021.1263,1956100.218
4.53560843,0.029493526,0.002691867,-0.185639935,0.199343042,-0.164370553,-0.056362494,0.00342272,NLA_IA-10037,4.364186605,-0.173185756,203173.2664,2050728.636
4.53560843,0.008801595,4.62E-04,-0.204969365,0.221952269,-0.258558093,-0.098881568,0.015738686,NLA_VA-10009,4.220154205,-0.148538783,1327678.659,1661547.973
4.53560843,0,0.004171022,-0.135282696,0.136741657,-0.391918897,-0.033619733,0.014848975,NLA_NV-10159,4.130548757,-0.332247395,-2026719.752,2043245.633
4.53560843,0.081461675,0.002790149,-0.217409901,0.363306547,-0.056922021,-0.016809867,0.008638758,NLA_TX-10166,4.700663772,0.134537654,-5612.350758,1038112.535
4.53560843,0,0,-0.227484495,0.023737468,-0.355252485,-0.118657881,0.014452654,NLA_CO-10022,3.872403691,-0.148626832,-1031283.848,1840077.327
4.53560843,0.07255227,3.49E-04,-0.220595234,0.275321515,-0.079534138,-0.024720392,0.005540538,NLA_KS-10020,4.564521634,-0.136689786,969.362748,1572421.35
4.53560843,0.039927445,0.002583106,-0.311872748,0.377985406,-0.190881932,-0.004944078,0.007916222,NLA_LA-10106,4.45632185,-0.095498758,414496.6347,920797.8599
4.53560843,0,1.22E-04,-0.147011996,0.064445466,-0.284989402,-0.042519074,0.008517901,NLA_MN-10034,4.134173364,0.207637446,346832.3404,2780747.169
4.53560843,0.052625238,5.08E-05,-0.07294058,0.0898643,-0.127200484,-0.009888157,0.010848852,NLA_MT-10126,4.478968401,-0.23137862,-619718.6759,2913993.756
4.53560843,0,0.041536595,-0.245800937,0.187584775,-0.238602415,-0.023731576,0.007913878,NLA_NJ-10016,4.264508749,0.060790211,1770857.122,2227639.983
4.53560843,0.020698828,4.25E-04,-0.115570552,0.121202703,-0.153766001,-0.069217097,0.082741862,NLA_SD-10015,4.422123045,0.441984359,-98742.2446,2495326.335
4.53560843,0.009007374,5.60E-04,-0.260260076,0.351304655,-0.165901454,-0.052407231,0.005846378,NLA_TX-10136,4.423757894,-0.135332616,181718.6497,1085951.915
4.53560843,0.009474182,4.82E-04,-0.223860519,0.178159428,-0.240166053,-0.030653286,0.002582376,NLA_WV-10024,4.231626762,-0.124820506,1434236.498,1844135.535
4.53560843,0.092457481,2.34E-04,-0.119442599,0.120786422,-0.159745022,-0.069217097,0.007821483,NLA_SD-10029,4.408503092,0.480377306,-130525.4513,2497277.954
4.53560843,0.003688978,0.002043194,-0.244717004,0.14656967,-0.248253525,-0.019776314,0.017513902,NLA_NH-10005,4.192677331,-0.238433782,1924844.636,2436159.534
4.53560843,0.024161406,0.003958708,-0.257109779,0.18100947,-0.279856254,-0.064273019,0.036247681,NLA_CT-10030,4.179746644,-0.235890087,1935195.328,2320938.657
4.53560843,0.072289214,0.014536539,-0.182432292,0.169055985,-0.227997863,-0.045485521,0.01029264,NLA_IA-10002,4.345867131,0.313901436,294990.3861,2170109.631
4.53560843,0,9.61E-05,-0.164420114,0.066815509,-0.281020622,-0.010876972,0.022420408,NLA_MN-10056,4.168622702,0.254498631,378817.5266,2751501.344
4.53560843,0,1.21E-04,-0.297051901,0.193915047,-0.27243718,-0.093937489,0.047428873,NLA_VA-10033,4.113646518,-0.130829826,1247164.506,1639507.223
4.53560843,0.011625207,8.78E-05,-0.069691764,0.085227379,-0.127254621,-0.009888157,0.027337745,NLA_MT-10154,4.453051996,-0.145839345,-597779.4843,2897039.273
4.53560843,0.001587789,3.02E-04,-0.055674015,0.196177367,-0.315968279,-0.041233614,0.033032723,NLA_ID-10143,4.353832571,0.278156579,-1578479.289,2405026.042
4.53560843,0.003245016,1.83E-04,-0.099062819,0.21204528,-0.334627393,-0.133490116,0.022241963,NLA_UT-10119,4.206143349,-0.08001389,-1552941.11,1724731.378
4.53560843,0,2.00E-05,-0.142664151,0.040170347,-0.385203973,-0.007910525,0.039012513,NLA_UT-10111,4.079032655,0.04247317,-1350085.539,1779442.743
4.53560843,0.001777507,7.53E-04,-0.247946223,0.209344187,-0.143161449,-0.075149991,0.003213096,NLA_WV-10022,4.284438763,-0.198272734,1322211.989,1941425.366
4.53560843,0.00251253,0.002545521,-0.113783995,0.167782696,-0.348415461,-0.187874979,0.436550898,NLA_NV-10054,4.49492564,-0.247331155,-1973001.278,2138213.121
4.53560843,0,1.13E-04,-0.193077614,0.251186252,-0.116937531,-0.019776314,0.01005317,NLA_KS-10035,4.467169841,-0.460453519,-26879.68621,1676986.818
4.53560843,0.004094699,0.006287721,-0.266406326,0.183187731,-0.285001641,-0.014832235,0.039492251,NLA_RI-10040,4.202430629,-0.099517828,1981810.766,2353722.527
4.53560843,0,0.02067717,-0.253941718,0.150256856,-0.259811519,-0.044496705,0.012375148,NLA_PA-10040,4.160667662,0.066068781,1691800.342,2213841.824
4.53560843,2.91E-05,2.14E-04,-0.243504779,0.093797733,-0.293911713,-0.026698023,0.104875382,NLA_NY-10004,4.170409677,-0.248376702,1712935.226,2534411.647
4.53560843,0,0.001685048,-0.257007367,0.208714489,-0.174975104,-0.04350789,0.010363124,NLA_WV-10002,4.28088073,-0.39963192,1303720.785,1763434.479
4.53560843,0.151658617,0.002805671,-0.227456699,0.263226723,-0.305985285,-0.007910525,0.0133742,NLA_DE-10013,4.425321131,0.182886404,1743827.412,1962250.239
4.53560843,0,0,-0.146422245,0.065003365,-0.281020622,-0.02966447,0.008623102,NLA_MN-10110,4.15212756,0.227483249,342946.6925,2788843.203
4.53560843,0,0,-0.182084969,0.168657835,-0.227997863,-0.009888157,0.005194794,NLA_IA-10041,4.28949007,0.344145303,293353.6079,2175170.854
4.53560843,0.09898578,3.94E-04,-0.100139951,0.078123385,-0.102790454,-0.031642102,0.023345085,NLA_ND-10021,4.501883916,0.596912806,-217204.8947,2808826.57
4.53560843,0.023717665,1.99E-05,-0.061029551,0.169841042,-0.371490788,-0.004944078,0.026954073,NLA_OR-10044,4.318676725,-0.232213217,-1837604.643,2435555.36
4.53560843,0.116310517,8.13E-04,-0.190439274,0.196113309,-0.076349577,-0.098881568,0.032380483,NLA_IA-10048,4.515555405,-0.201449215,161350.7403,1983868.573
4.53560843,0.042091972,1.16E-04,-0.1432546,0.354766177,-0.058270654,-0.028675655,0.003437849,NLA_TX-10030,4.705819151,-0.261835318,-328805.9213,973213.1944
4.53560843,0.073823016,8.68E-04,-0.199239351,0.249605675,-0.079534138,-0.014832235,0.008832573,NLA_KS-10056,4.575132055,-0.368685604,22920.77591,1715079.427
4.53560843,0.101687526,0,-0.087483002,0.101587909,-0.127254621,-0.015821051,0.015671804,NLA_ND-10059,4.523996996,0.372789971,-335228.696,2756958.355
4.53560843,0.058272454,4.13E-04,-0.088899386,0.104422611,-0.113390348,-0.034608549,0.012931512,NLA_ND-10107,4.474749748,0.43934881,-365242.093,2721026.451
4.53560843,0.001591299,0.007082726,-0.27352621,0.16461402,-0.268897198,-0.192819057,0.027381851,NLA_CT-10004,4.001035861,-0.190102441,1873704.819,2325065.129
4.53560843,0.061588781,0.001259531,-0.312905147,0.391694885,-0.118199096,-0.027686839,0.323397161,NLA_LA-10099,4.854757708,-0.501005574,308970.0623,760948.1401
4.53560843,0.006799413,0.002214037,-0.234016982,0.141489776,-0.330598928,-0.054384862,0.082840426,NLA_NH-10015,4.14995131,-0.31741239,1948627.331,2535128.012
4.53560843,0.044852549,0.002111774,-0.225381421,0.364971814,-0.113694308,-0.065261835,0.1366673,NLA_TX-10012,4.679874304,0.225313186,49316.2108,1012949.338
4.53560843,0.078426952,2.24E-04,-0.088342291,0.095270238,-0.127254621,-0.100859199,0.024543864,NLA_ND-10127,4.417617326,0.171792636,-416007.1277,2791043.242
4.53560843,0.107787558,0.001377395,-0.307691035,0.369156168,-0.164370553,-0.032630917,0.147738296,NLA_LA-10002,4.656975343,0.17816525,424056.9155,964759.1863
4.53560843,0,1.23E-04,-0.159736056,0.088005341,-0.374914746,-0.031642102,0.009396578,NLA_UT-10132,4.066840065,0.061952327,-1420280.692,1812503.617
4.53560843,0.008495513,7.47E-05,-0.094211424,0.123891444,-0.385467616,-0.021753945,0.029241142,NLA_UT-10087,4.19587829,-0.053597987,-1365944.13,1872801.2
4.53560843,0,0,-0.137955229,0.059578746,-0.286237337,-0.025709208,0.005778752,NLA_MN-10098,4.151064154,0.084418837,384189.0159,2810020.406
4.53560843,0.131729871,2.99E-04,-0.108173186,0.122350681,-0.143540436,-0.047463153,0.033581179,NLA_SD-10055,4.524392671,0.3510734,-204258.9123,2508025.388
4.53560843,0,0,-0.229845775,0.012234777,-0.349950209,-0.049440784,0.005653677,NLA_CO-10053,3.924260116,-0.170502137,-1018809.419,1842954.588
4.53560843,0,0,-0.081810357,0.080025719,-0.291625174,-0.069217097,0.014070277,NLA_CO-10070,4.187051798,-0.343960645,-834542.2493,2036824.339
4.53560843,0,0,-0.13197276,0.088993286,-0.313654789,-0.049440784,0.00985493,NLA_MN-10113,4.139388313,0.10765202,16596.89592,2674070.896
4.53560843,0.017220988,0.005166514,-0.208885537,0.237501219,-0.153766001,-0.019776314,0.004198317,NLA_WV-10023,4.417267616,-0.018514576,1188973.092,1843605.273
4.53560843,0.035975306,4.80E-05,-0.06768652,0.105455906,-0.127519655,-0.009888157,0.041652567,NLA_MT-10142,4.513645862,-0.222807886,-619819.7734,2859508.47
4.53560843,0.001749903,0.001550133,-0.345607057,0.245378288,-0.355252485,-0.090971042,0.007215669,NLA_GA-10039,3.99967184,-0.094264986,1056968.178,1340820.247
4.53560843,0.055398265,0.003144415,-0.229790864,0.27178951,-0.318111724,-0.012854604,0.008657302,NLA_MD-10017,4.313840729,0.31465497,1754048.485,1899658.321
4.53560843,0.312889122,4.72E-04,-0.182003875,0.171353655,-0.214860497,-0.058340125,0.009211444,NLA_IA-10085,4.574330455,0.197213103,180172.9414,2161385.705
4.53560843,0,0.0392641,-0.321292701,0.388116725,-0.106910238,-0.004944078,0.007991378,NLA_LA-10137,4.537833615,-0.173067337,463423.2705,828104.6002
4.53560843,0.052919295,3.24E-04,-0.118558771,0.243682407,-0.146908262,-0.158210508,0.092150601,NLA_OK-10003,4.501007561,-0.070832752,-39201.6579,1455695.023
4.53560843,0.048283118,0.003428203,-0.213773726,0.205538581,-0.212091036,-0.084049333,0.00946854,NLA_OH-10014,4.292412779,0.073069526,1262211.153,1991186.301
4.53560843,0.010038155,0.007282511,-0.311059107,0.195478221,-0.345942995,-0.045485521,0.011473623,NLA_WA-10070,4.057393315,0.056994768,-1950760.933,2975001.776
4.53560843,0.020833584,2.57E-04,-0.110727726,0.096485078,-0.378631619,-0.005932894,0.009910082,NLA_UT-10094,4.167801502,0.259751948,-1305295.483,2198728.758
